Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA50,RSI
2022-11-09 00:00:00-05:00,137.20949321404166,137.25903035043765,133.33592194369456,133.61331176757812,74917800,0.0,0.0,146.43166076660157,41.75649383100618
2022-11-10 00:00:00-05:00,139.92396464437974,145.50149536132812,138.20017210942194,145.50149536132812,118854000,0.0,0.0,146.23174865722658,49.86626623509432
2022-11-11 00:00:00-05:00,144.461308012217,148.61225437453263,143.02480650666106,148.30514526367188,93979700,0.0,0.0,146.07327117919922,50.42152495391711
2022-11-14 00:00:00-05:00,147.58193436969913,148.87972568427676,146.0562752561658,146.8983612060547,73374100,0.0,0.0,145.92918701171874,46.69191096714003
2022-11-15 00:00:00-05:00,150.8016475985718,152.15887739240375,147.17574707277527,148.64195251464844,89868300,0.0,0.0,145.84529449462892,50.83203058667762
2022-11-16 00:00:00-05:00,147.7404231070056,148.47351816998454,145.91755659513987,147.40357971191406,64218300,0.0,0.0,145.70834747314453,53.987815584748255
2022-11-17 00:00:00-05:00,145.0655927873975,150.06854111031015,144.78820297021446,149.3156280517578,80389400,0.0,0.0,145.63931274414062,44.59373495121965
2022-11-18 00:00:00-05:00,150.89081018022702,151.27717565076162,148.57261735701957,149.88031005859375,74829600,0.0,0.0,145.52400939941407,47.87277590977549
2022-11-21 00:00:00-05:00,148.76088150581472,148.96891635666893,146.34361388988748,146.6309051513672,58724100,0.0,0.0,145.22384643554688,47.20809991196218
2022-11-22 00:00:00-05:00,146.74976836265094,149.0184240921763,145.5609375545138,148.78065490722656,51804100,0.0,0.0,145.15637664794923,56.84556818808662
2022-11-23 00:00:00-05:00,148.05745331434238,150.4152818123045,147.9484776665388,149.66236877441406,58301400,0.0,0.0,145.07746276855468,68.2004719099805
2022-11-25 00:00:00-05:00,146.92808337960366,147.49277952307645,145.74916907300886,146.72994995117188,35195900,0.0,0.0,144.998056640625,63.216498744928145
2022-11-28 00:00:00-05:00,143.78761600890013,145.2736393306608,142.04402075334752,142.87619018554688,69246000,0.0,0.0,144.87460906982423,56.59861049587617
2022-11-29 00:00:00-05:00,142.94552250722504,143.46068146412867,139.0422474868005,139.85459899902344,83763800,0.0,0.0,144.61595825195312,51.958688763878506
2022-11-30 00:00:00-05:00,140.08246748729826,147.334268988452,139.24039662442343,146.65069580078125,111380900,0.0,0.0,144.4453598022461,64.66784821843646
2022-12-01 00:00:00-05:00,146.82902616992533,147.74045204608186,145.24392848823717,146.92808532714844,71250400,0.0,0.0,144.34321197509766,52.172609683174926
2022-12-02 00:00:00-05:00,144.60000125431688,146.62098658019366,144.29287703041706,146.43275451660156,65447400,0.0,0.0,144.25054260253907,46.93281329126739
2022-12-05 00:00:00-05:00,146.3931407456851,149.51378422205553,144.41177596916708,145.26376342773438,68826400,0.0,0.0,144.18018737792968,47.30132050764649
2022-12-06 00:00:00-05:00,145.699657023478,145.92750972593578,140.59763397171506,141.5784149169922,64727200,0.0,0.0,144.0293994140625,39.04092855093366
2022-12-07 00:00:00-05:00,140.8650921438867,142.0340897818995,138.69549589656157,139.62673950195312,69721100,0.0,0.0,143.8199954223633,38.19551790858586
2022-12-08 00:00:00-05:00,141.03354006839803,142.18273522334448,139.78528574833666,141.32083129882812,62128300,0.0,0.0,143.6824523925781,37.7838502017967
2022-12-09 00:00:00-05:00,141.01371900553218,144.213633810431,139.58713403388646,140.8354034423828,76097000,0.0,0.0,143.68078796386717,36.145713696734106
2022-12-12 00:00:00-05:00,141.3703622213203,143.1535933976936,139.745643842094,143.14369201660156,70462700,0.0,0.0,143.8099514770508,44.49998892960867
2022-12-13 00:00:00-05:00,148.10699597693275,148.57261784251023,142.89601279791844,144.1145477294922,93886200,0.0,0.0,143.8744631958008,42.35640291668374
2022-12-14 00:00:00-05:00,143.9956697421396,145.29346105888666,139.8447087346677,141.8756103515625,82291200,0.0,0.0,143.82199584960938,37.78747054636934
2022-12-15 00:00:00-05:00,139.7951959439932,140.47876922782143,134.76252747048716,135.2281494140625,98931900,0.0,0.0,143.63064544677735,33.84362796160788
2022-12-16 00:00:00-05:00,135.41637882875764,136.36742546151308,132.48395229176546,133.25668334960938,160156900,0.0,0.0,143.4190524291992,35.73321770679257
2022-12-19 00:00:00-05:00,133.85107132282005,133.94022909195166,130.09639247326413,131.1365966796875,79592600,0.0,0.0,143.27068725585937,36.714998760655924
2022-12-20 00:00:00-05:00,130.16575144774637,132.0084211963144,128.67972794459837,131.06727600097656,77432800,0.0,0.0,143.11440826416015,20.129161706595852
2022-12-21 00:00:00-05:00,131.74091056247187,135.5352250826263,131.5130578963193,134.18789672851562,85928000,0.0,0.0,143.0490264892578,27.979411536649863
2022-12-22 00:00:00-05:00,133.0981661929665,133.3062009999434,129.08590006140003,130.99790954589844,77852100,0.0,0.0,142.9325045776367,25.5951990333987
2022-12-23 00:00:00-05:00,129.70013432550962,131.18615788347827,128.43206209870547,130.63137817382812,63814900,0.0,0.0,142.7166714477539,26.26161857506537
2022-12-27 00:00:00-05:00,130.1558167497083,130.18553600283485,127.52059878402261,128.81838989257812,69007800,0.0,0.0,142.55576751708983,27.960238656615644
2022-12-28 00:00:00-05:00,128.4617668393283,129.80909531758354,124.69717878633752,124.86559295654297,85438400,0.0,0.0,142.23609115600587,26.152358333935254
2022-12-29 00:00:00-05:00,126.79740543885308,129.26420186001027,126.53983352350512,128.40231323242188,75703700,0.0,0.0,141.9606428527832,30.302025618152996
2022-12-30 00:00:00-05:00,127.21351886775186,128.73916297159573,126.24264687972683,128.71934509277344,77034200,0.0,0.0,141.68935897827149,31.430242559940723
2023-01-03 00:00:00-05:00,129.06608634479036,129.68030452162526,123.01301700389877,123.90463256835938,112117500,0.0,0.0,141.33107833862306,22.61695959774967
2023-01-04 00:00:00-05:00,125.70767760201481,127.46118952184275,123.91454504113075,125.1826171875,89113600,0.0,0.0,140.92160781860352,23.287637316265744
2023-01-05 00:00:00-05:00,125.94543511820807,126.57947117064332,123.5975229597015,123.85509490966797,80962700,0.0,0.0,140.44246490478517,23.902396553061436
2023-01-06 00:00:00-05:00,124.8358457242084,129.07595607919873,123.72627912066334,128.41220092773438,87754700,0.0,0.0,139.99729705810546,39.49287089326005
2023-01-09 00:00:00-05:00,129.25432724329818,132.16693576711353,128.6797296670627,128.9373016357422,70790800,0.0,0.0,139.6217755126953,43.03067218222007
2023-01-10 00:00:00-05:00,129.04627993275014,130.03696230166406,126.9262202679388,129.51190185546875,63896200,0.0,0.0,139.34774963378905,47.24095113024713
2023-01-11 00:00:00-05:00,130.02706651764134,132.26600332579267,129.24443406381673,132.24620056152344,69458900,0.0,0.0,138.9120071411133,51.835873454897985
2023-01-12 00:00:00-05:00,132.63253773675518,133.00898669335612,130.2152707507638,132.1669158935547,71379600,0.0,0.0,138.52215270996095,46.52354202002926
2023-01-13 00:00:00-05:00,130.79979015763362,133.66286155971395,130.43324252349805,133.5043487548828,57809700,0.0,0.0,138.21225799560546,54.60503592927182
2023-01-17 00:00:00-05:00,133.57366686977284,136.01073632509204,132.88019243600758,134.67332458496094,63646600,0.0,0.0,138.03691040039064,57.21349626625666
2023-01-18 00:00:00-05:00,135.5451330735466,137.3184473929552,133.7718036375287,133.95013427734375,69672800,0.0,0.0,137.96875122070313,59.52907962499547
2023-01-19 00:00:00-05:00,132.83066830844814,134.98044682181893,132.5235592517681,134.00958251953125,58280400,0.0,0.0,137.9071304321289,69.84940552196315
2023-01-20 00:00:00-05:00,134.01949425343062,136.7339690742396,132.96937348173864,136.58535766601562,80223600,0.0,0.0,137.8863262939453,68.53677151217974
2023-01-23 00:00:00-05:00,136.8330357275328,141.98459582934584,136.6150844101509,139.79518127441406,81760300,0.0,0.0,137.9182263183594,72.18250094888954
2023-01-24 00:00:00-05:00,139.002634110196,141.82608477309955,138.99273272896158,141.2019500732422,66435100,0.0,0.0,138.06999908447267,90.11937456645762
2023-01-25 00:00:00-05:00,139.57721454694948,141.10285848357097,137.5165937570505,140.53817749023438,65799300,0.0,0.0,137.97073272705077,86.66018956275542
2023-01-26 00:00:00-05:00,141.83595921674032,142.90589773474403,140.57778867474386,142.6186065673828,54105100,0.0,0.0,137.857001953125,93.24185517728596
2023-01-27 00:00:00-05:00,141.82607255467883,145.85814139515608,141.7468161617938,144.57025146484375,70555800,0.0,0.0,137.8104397583008,92.31950943076512
2023-01-30 00:00:00-05:00,143.6093160235779,144.19381496546973,141.51897571985512,141.66757202148438,64015300,0.0,0.0,137.6709521484375,79.64923752696464
2023-01-31 00:00:00-05:00,141.37036016421538,142.9950785198001,140.9542754152182,142.94554138183594,65874500,0.0,0.0,137.58179138183593,80.2948457396986
2023-02-01 00:00:00-05:00,142.62853295134704,145.24393363722174,140.00323088438256,144.07492065429688,77663600,0.0,0.0,137.4769772338867,78.75714748885449
2023-02-02 00:00:00-05:00,147.51258015711215,149.77133446520813,146.7893863512896,149.41470336914062,118339000,0.0,0.0,137.46766510009766,83.39090737757171
2023-02-03 00:00:00-05:00,146.650694098628,155.91357929902122,146.45256066946374,153.06040954589844,154357300,0.0,0.0,137.59625518798828,84.75354660123935
2023-02-06 00:00:00-05:00,151.14839243295378,151.67345279630499,149.37506280709064,150.3162078857422,69858300,0.0,0.0,137.62696624755858,76.32545020522701
2023-02-07 00:00:00-05:00,149.23636936430097,153.7835971367229,149.23636936430097,153.20899963378906,83322600,0.0,0.0,137.6978988647461,80.20508314032601
2023-02-08 00:00:00-05:00,152.4461841005687,153.13965862783317,149.76142864627434,150.5044403076172,64120100,0.0,0.0,137.773388671875,73.8880842764388
2023-02-09 00:00:00-05:00,152.3471225123795,152.89200079937044,149.01842938784935,149.4642333984375,56007100,0.0,0.0,137.90514953613283,69.5195313258841
2023-02-10 00:00:00-05:00,148.29343953749174,150.15875544220034,148.0553073383053,149.83132934570312,57450700,0.23,0.0,138.1046841430664,66.64535790370363
2023-02-13 00:00:00-05:00,149.7717960333067,153.05595826741677,149.74203140167415,152.649169921875,62199000,0.0,0.0,138.2246536254883,68.13676119542266
2023-02-14 00:00:00-05:00,150.9326697312374,152.56980025240625,149.68250972027408,152.00424194335938,61707600,0.0,0.0,138.3261767578125,68.17747274491836
2023-02-15 00:00:00-05:00,151.91495619615625,154.28630131495925,151.68675561660484,154.1176300048828,65573800,0.0,0.0,138.4798742675781,68.21069307926001
2023-02-16 00:00:00-05:00,152.31181809355212,155.10981469285346,152.1530784319302,152.51026916503906,68167900,0.0,0.0,138.6248043823242,62.71302303240916
2023-02-17 00:00:00-05:00,151.1608932791744,151.8058138835873,149.67260098619803,151.3593292236328,59144100,0.0,0.0,138.82042266845704,66.43999815711047
2023-02-21 00:00:00-05:00,149.02765165768074,150.11907196225332,147.25162967808436,147.32107543945312,58867200,0.0,0.0,138.97430938720703,56.78662833876175
2023-02-22 00:00:00-05:00,147.70804542619808,148.77961770237255,146.0114006770244,147.74774169921875,51011300,0.0,0.0,139.10284759521485,55.82364025057655
2023-02-23 00:00:00-05:00,148.91851883458222,149.16656754280413,146.0907726446674,148.23390197753906,48394200,0.0,0.0,139.25081756591797,47.78711209048634
2023-02-24 00:00:00-05:00,145.96179806714355,146.04117547901873,144.5826477076605,145.56492614746094,55469600,0.0,0.0,139.29924224853517,35.419258935610415
2023-02-27 00:00:00-05:00,146.5571047176501,148.00570068842444,146.29912437294584,146.7654571533203,44998500,0.0,0.0,139.35226043701172,42.65150031894804
2023-02-28 00:00:00-05:00,145.9022544419719,147.91640875864755,145.68397036570926,146.2594451904297,50547000,0.0,0.0,139.43993713378907,34.04082948469069
2023-03-01 00:00:00-05:00,145.6839673934971,146.08083926604587,143.8781655521099,144.1758270263672,55479000,0.0,0.0,139.61889068603514,35.04013804486458
2023-03-02 00:00:00-05:00,143.2531069289366,145.5649229017897,142.77684246830484,144.7711639404297,52238100,0.0,0.0,139.84918029785158,38.667974394666125
2023-03-03 00:00:00-05:00,146.88452805306355,149.93057369875433,146.18007814404947,149.8511962890625,70732300,0.0,0.0,140.22347229003907,50.03907731906781
2023-03-06 00:00:00-05:00,152.58965247923197,155.08007145690632,152.26224147342523,152.6293487548828,87558000,0.0,0.0,140.6547137451172,49.96095175512692
2023-03-07 00:00:00-05:00,152.50034818589015,152.82777430909798,149.95041524773282,150.416748046875,56182000,0.0,0.0,140.9792907714844,47.05452684101273
2023-03-08 00:00:00-05:00,151.61728958019503,152.27214180165166,150.64494288571473,151.67681884765625,47204800,0.0,0.0,141.39286895751954,45.323168881198825
2023-03-09 00:00:00-05:00,152.36143159379642,153.33377826205344,149.05742108158043,149.41461181640625,53833600,0.0,0.0,141.76853363037108,44.2136288624627
2023-03-10 00:00:00-05:00,149.03760232020056,149.76190035677317,146.45788952900153,147.3409423828125,68572400,0.0,0.0,142.13898468017578,42.7393300693509
2023-03-13 00:00:00-04:00,146.6563207662423,151.94472122041284,146.54717872536102,149.29556274414062,84457100,0.0,0.0,142.62758407592773,53.858130518110556
2023-03-14 00:00:00-04:00,150.09924442723477,152.20269278687886,148.92846170318919,151.39901733398438,73695900,0.0,0.0,143.08751815795898,56.69579398142447
2023-03-15 00:00:00-04:00,150.00992956634795,152.05384836839477,148.7498379704459,151.79588317871094,77167900,0.0,0.0,143.54904891967774,56.55350653784132
2023-03-16 00:00:00-04:00,150.97238887049932,155.23883022992453,150.4564432517635,154.6335906982422,76161100,0.0,0.0,144.16362808227538,66.5820161444226
2023-03-17 00:00:00-04:00,154.86179456499917,155.51664688646673,153.0758405699485,153.79022216796875,98944600,0.0,0.0,144.73578018188476,63.014745002875046
2023-03-20 00:00:00-04:00,153.85966233988228,156.5881981717665,152.94682975683216,156.1714630126953,73641400,0.0,0.0,145.38210754394532,67.17083553169286
2023-03-21 00:00:00-04:00,156.09211065205517,158.15586274382673,155.31818469302476,158.03680419921875,73938300,0.0,0.0,145.974599609375,74.1946893792379
2023-03-22 00:00:00-04:00,158.05664164523282,160.87447136809794,156.57826587768218,156.59811401367188,75701800,0.0,0.0,146.5278158569336,70.05382072281526
2023-03-23 00:00:00-04:00,157.5903190119877,160.28909037219674,156.4492857842791,157.6895294189453,67622100,0.0,0.0,147.09136840820312,65.36963932766412
2023-03-24 00:00:00-04:00,157.6200867175283,159.08853097045545,156.61797529149237,158.99923706054688,59196500,0.0,0.0,147.6264291381836,63.25350357135374
2023-03-27 00:00:00-04:00,158.69164854376666,159.51517209543513,156.63779791375754,157.0446014404297,52390300,0.0,0.0,148.1239828491211,63.939878830824654
2023-03-28 00:00:00-04:00,156.73700421260284,157.2529497162647,154.76253123067644,156.41949462890625,45992200,0.0,0.0,148.58228576660156,60.24865897199504
2023-03-29 00:00:00-04:00,158.1260853889621,159.792980577863,158.10625239291792,159.51516723632812,51305700,0.0,0.0,149.07912261962892,71.06784485765718
2023-03-30 00:00:00-04:00,160.26923462761866,161.20190021896877,160.01126941414205,161.09275817871094,49501700,0.0,0.0,149.62197509765625,79.28982083023234
2023-03-31 00:00:00-04:00,161.17213936170594,163.7121558421177,160.64627728441877,163.61293029785156,68749800,0.0,0.0,150.21404205322267,79.77701740790036
2023-04-03 00:00:00-04:00,162.98785219887395,164.99207489468412,162.9382394284507,164.87301635742188,56976200,0.0,0.0,150.77979522705078,79.04179367194685
2023-04-04 00:00:00-04:00,165.29968004125942,165.53779713310735,163.8213041573672,164.33724975585938,46278300,0.0,0.0,151.27063659667968,76.87070782231504
2023-04-05 00:00:00-04:00,163.45420400743217,163.76178202427454,160.53714838756994,162.48184204101562,51511700,0.0,0.0,151.69623443603516,67.55430868836625
2023-04-06 00:00:00-04:00,161.16221135304366,163.67247839434094,160.73557481041425,163.37481689453125,45390100,0.0,0.0,152.15296722412108,71.39054769740427
2023-04-10 00:00:00-04:00,160.1600956010426,160.7653350830078,158.8305580962968,160.7653350830078,47716900,0.0,0.0,152.5159017944336,60.149041203764256
2023-04-11 00:00:00-04:00,161.08284220068313,161.0927586990324,159.25719214504718,159.54493713378906,47644200,0.0,0.0,152.8153955078125,53.429584849408066
2023-04-12 00:00:00-04:00,159.96164086282883,160.7950808300188,158.53287798210852,158.8503875732422,50133100,0.0,0.0,153.15905181884764,55.301222041131204
2023-04-13 00:00:00-04:00,160.3684580065961,164.5059087028882,160.16009042720802,164.2677764892578,68445600,0.0,0.0,153.5854965209961,62.86374654917449
2023-04-14 00:00:00-04:00,163.30534586901862,165.0218538510683,162.54136673911518,163.92051696777344,49386500,0.0,0.0,153.9824084472656,59.99996279325888
2023-04-17 00:00:00-04:00,163.8014467179672,164.09910820556672,162.7497225828488,163.9403533935547,41516200,0.0,0.0,154.2729214477539,65.20784594551665
2023-04-18 00:00:00-04:00,164.80359277414078,166.1033657798507,164.3570929199219,165.1707000732422,49923000,0.0,0.0,154.5151272583008,68.79802186463644
2023-04-19 00:00:00-04:00,164.50590639410194,166.8474868063491,164.24792604803338,166.32162475585938,47720200,0.0,0.0,154.83523559570312,65.95349442714227
2023-04-20 00:00:00-04:00,164.7936469611591,166.5597526682722,164.2677848764396,165.34927368164062,52456400,0.0,0.0,155.07804107666016,60.26807306746882
2023-04-21 00:00:00-04:00,163.76177452411082,165.15084135581097,163.20614779143077,163.7320098876953,58337300,0.0,0.0,155.34259246826173,50.30034144404043
2023-04-24 00:00:00-04:00,163.7121551717216,164.30747815549572,162.61081824952413,164.03958129882812,41949600,0.0,0.0,155.63409942626953,47.791818002464495
2023-04-25 00:00:00-04:00,163.90067517122756,165.011928595663,162.45206398035216,162.49176025390625,48714100,0.0,0.0,155.88730804443358,45.35926144778948
2023-04-26 00:00:00-04:00,161.78730859335644,163.98998262714247,161.52934335270982,162.48184204101562,45498800,0.0,0.0,156.0839614868164,50.0
2023-04-27 00:00:00-04:00,163.90069664242233,167.2443889919912,163.90069664242233,167.09556579589844,64902300,0.0,0.0,156.3857879638672,58.54997275571236
2023-04-28 00:00:00-04:00,167.1749221384485,168.52430779178914,166.56968265114807,168.35562133789062,55209200,0.0,0.0,156.67054779052734,68.59506665540229
2023-05-01 00:00:00-04:00,167.95877937410904,169.1196457832718,167.3237751381646,168.266357421875,52472900,0.0,0.0,156.98566955566406,72.61981556424976
2023-05-02 00:00:00-04:00,168.76240750964578,169.0203878433964,166.23230777752104,167.22450256347656,48425700,0.0,0.0,157.30297302246095,71.33469446781248
2023-05-03 00:00:00-04:00,168.1770076060668,169.58592231320142,165.8552755593671,166.14300537109375,65136000,0.0,0.0,157.67941162109375,56.13233202764402
2023-05-04 00:00:00-04:00,163.60301757822515,165.7362305719884,163.02754271551254,164.49598693847656,81235400,0.0,0.0,158.0143765258789,51.73444590997473
2023-05-05 00:00:00-04:00,169.6454898055891,172.93958433564597,169.42720570349167,172.2152862548828,113316400,0.0,0.0,158.4940042114258,67.03438501618925
2023-05-08 00:00:00-04:00,171.13375479479316,172.49307196522642,170.7666475636447,172.1457977294922,55962800,0.0,0.0,159.02562164306642,65.07930224579738
2023-05-09 00:00:00-04:00,171.69932954300867,172.18549535197226,170.26064997373916,170.4293212890625,45326900,0.0,0.0,159.49889892578125,58.66836598007192
2023-05-10 00:00:00-04:00,171.6695741726528,172.67168562002166,170.55830553570334,172.20535278320312,53724500,0.0,0.0,160.01781707763672,63.99354948818216
2023-05-11 00:00:00-04:00,172.49308540684927,173.2272999263603,170.82619014099882,172.39385986328125,49514700,0.0,0.0,160.582177734375,68.77417204043606
2023-05-12 00:00:00-04:00,172.503148691073,172.94032072602843,169.90000723282662,171.4599151611328,45497800,0.24,0.0,161.11595275878906,65.65808191161005
2023-05-15 00:00:00-04:00,172.04611949786664,172.09580089562618,170.36698831377848,170.963134765625,37266700,0.0,0.0,161.5381915283203,68.70567686531157
2023-05-16 00:00:00-04:00,170.88364756133655,172.026243906636,170.69486734623067,170.963134765625,42110300,0.0,0.0,161.90486724853517,68.73578375259044
2023-05-17 00:00:00-04:00,170.60544041295114,171.8175785190127,169.323730161145,171.57913208007812,57951600,0.0,0.0,162.32811492919922,62.02917607911946
2023-05-18 00:00:00-04:00,171.8871343000923,174.1127303985688,171.46983787424665,173.9239501953125,65496700,0.0,0.0,162.77305755615234,64.11778086927455
2023-05-19 00:00:00-04:00,175.2553324142869,175.2553324142869,173.814662886291,174.0332489013672,55772400,0.0,0.0,163.26543029785157,64.6063720340994
2023-05-22 00:00:00-04:00,172.86082073697202,173.586135723422,172.33423132308144,173.07940673828125,43570900,0.0,0.0,163.78019958496094,64.89570093922339
2023-05-23 00:00:00-04:00,172.01631359676327,172.2647054247904,170.17820800510876,170.45640563964844,50747300,0.0,0.0,164.2034164428711,60.175751960218946
2023-05-24 00:00:00-04:00,169.9894283951024,171.31087474418595,169.42310290871464,170.73460388183594,45143500,0.0,0.0,164.59012817382813,65.7336742358939
2023-05-25 00:00:00-04:00,171.30094167167584,172.7813472444885,170.58557200349279,171.87721252441406,56058300,0.0,0.0,164.9917547607422,48.724153101627806
2023-05-26 00:00:00-04:00,172.2050709581744,174.6393075176625,171.99641517964363,174.30148315429688,54835000,0.0,0.0,165.38511260986328,56.90757660063622
2023-05-30 00:00:00-04:00,175.82166039118496,177.838600617375,175.43416978518374,176.1594696044922,55964400,0.0,0.0,165.83249755859376,68.19639435866276
2023-05-31 00:00:00-04:00,176.18927418293592,178.19628418088536,175.62293359930055,176.1097869873047,99625300,0.0,0.0,166.23126403808592,63.9255723840674
2023-06-01 00:00:00-04:00,176.5568934848296,178.961324358694,175.79184247385325,178.9315185546875,68901800,0.0,0.0,166.64915832519532,69.63006132046081
2023-06-02 00:00:00-04:00,179.86546741918528,180.61064281262296,178.1068492456953,179.78598022460938,61945900,0.0,0.0,167.11291564941405,75.11985467361872
2023-06-05 00:00:00-04:00,181.45517224816754,183.760240137297,176.89468753794134,178.42478942871094,121946500,0.0,0.0,167.52762084960938,71.39593106845987
2023-06-06 00:00:00-04:00,178.81229557830392,178.9613245985361,176.28862632439862,178.05718994140625,64848400,0.0,0.0,167.90877990722657,69.921875
2023-06-07 00:00:00-04:00,177.29213903364735,180.0443245070711,176.17934858690535,176.67613220214844,61944600,0.0,0.0,168.30141052246094,63.72393460242386
2023-06-08 00:00:00-04:00,176.75562437544468,179.67671479154933,176.3184674791609,179.40846252441406,50214900,0.0,0.0,168.7611898803711,64.46546676829931
2023-06-09 00:00:00-04:00,180.3324332733668,181.05773302998543,179.4680347256072,179.79591369628906,48870700,0.0,0.0,169.16680480957032,64.97931163593556
2023-06-12 00:00:00-04:00,180.10393332560326,182.7070745777549,179.80586012894767,182.6077117919922,54274900,0.0,0.0,169.59710388183595,72.5860204358441
2023-06-13 00:00:00-04:00,181.62409974942676,182.96540646578393,181.26641492627152,182.1308135986328,54929100,0.0,0.0,169.96746154785157,80.80763258942378
2023-06-14 00:00:00-04:00,182.19043750002828,183.20388042744284,180.84913069318355,182.76670837402344,57462900,0.0,0.0,170.3253353881836,81.16324288435545
2023-06-15 00:00:00-04:00,182.77664523014278,185.32017506532543,182.59779523451985,184.81344604492188,65433200,0.0,0.0,170.73485931396485,82.00597543232034
2023-06-16 00:00:00-04:00,185.52880778253314,185.78714496955158,183.08464084493085,183.73045349121094,101235600,0.0,0.0,171.15983154296876,74.98691894436084
